date,usd,eur,gbp,jpy
2017-08-09,1.330000,-0.681468,0.169941,-0.119000
2017-08-10,1.330000,-0.680121,0.173790,-0.114000
2017-08-11,1.300000,-0.703180,0.165803,
2017-08-14,1.330000,-0.705532,0.176280,-0.114000
2017-08-15,1.350000,-0.689051,0.182925,-0.115000
2017-08-16,1.330000,-0.688472,0.193231,-0.120000
2017-08-17,1.320000,-0.680527,0.187012,-0.115000
2017-08-18,1.330000,-0.700098,0.178928,-0.131000
2017-08-21,1.320000,-0.702094,0.176215,-0.131000
2017-08-22,1.330000,-0.703214,0.169264,-0.131000
2017-08-23,1.320000,-0.718516,0.151649,-0.132000
2017-08-24,1.330000,-0.722974,0.149537,-0.143000
2017-08-25,1.350000,-0.711414,0.135104,-0.157000
2017-08-28,1.330000,-0.733282,,-0.158000
2017-08-29,1.330000,-0.742498,0.118628,-0.158000
2017-08-30,1.330000,-0.724449,0.134020,-0.155000
2017-08-31,1.330000,-0.734166,0.127023,-0.162000
2017-09-01,1.350000,-0.726487,0.139679,-0.165000
2017-09-04,,-0.741305,0.140969,-0.161000
2017-09-05,1.300000,-0.759554,0.129698,-0.156000
2017-09-06,1.300000,-0.747147,0.119152,-0.152000
2017-09-07,1.270000,-0.760447,0.098472,-0.157000
2017-09-08,1.270000,-0.763313,0.132094,-0.162000
2017-09-11,1.320000,-0.760467,0.176333,-0.158000
2017-09-12,1.330000,-0.739926,0.250256,-0.144000
2017-09-13,1.350000,-0.729945,0.253645,-0.144000
2017-09-14,1.370000,-0.720620,0.335068,-0.139000
2017-09-15,1.390000,-0.705645,0.415759,-0.150000
2017-09-18,1.400000,-0.699523,0.391256,
2017-09-19,1.400000,-0.696657,0.389381,-0.141000
2017-09-20,1.450000,-0.698671,0.409207,-0.131000
2017-09-21,1.450000,-0.695782,0.429866,-0.126000
2017-09-22,1.460000,-0.691673,0.430429,-0.137000
2017-09-25,1.440000,-0.677888,0.412344,-0.138000
2017-09-26,1.450000,-0.719005,0.425725,-0.138000
2017-09-27,1.470000,-0.702422,0.444718,-0.129000
2017-09-28,1.450000,-0.710164,0.440835,-0.115000
2017-09-29,1.470000,-0.699958,0.433726,-0.120000
2017-10-02,1.490000,-0.715533,0.412852,-0.110000
2017-10-03,1.470000,-0.712292,0.432942,-0.115000
2017-10-04,1.470000,-0.716343,0.433620,-0.135000
2017-10-05,1.490000,-0.703396,0.444460,-0.140000
2017-10-06,1.540000,-0.682473,0.407134,-0.140000
2017-10-09,,-0.706331,0.407219,
2017-10-10,1.510000,-0.701527,0.427077,-0.145000
2017-10-11,1.510000,-0.695340,0.444312,-0.144000
2017-10-12,1.510000,-0.712404,0.456598,-0.144000
2017-10-13,1.510000,-0.728628,0.460234,-0.144000
2017-10-16,1.540000,-0.746240,0.444115,-0.145000
2017-10-17,1.540000,-0.741723,0.403149,-0.140000
2017-10-18,1.590000,-0.730429,0.428321,-0.130000
2017-10-19,1.580000,-0.737267,0.401260,-0.141000
2017-10-20,1.600000,-0.718453,0.430300,-0.136000
2017-10-23,1.580000,-0.730015,0.421386,-0.137000
2017-10-24,1.600000,-0.705379,0.451660,-0.137000
2017-10-25,1.610000,-0.697344,0.497815,-0.137000
2017-10-26,1.630000,-0.729297,0.483520,-0.147000
2017-10-27,1.590000,-0.748589,0.455675,-0.149000
2017-10-30,1.580000,-0.757491,0.438525,-0.155000
2017-10-31,1.600000,-0.744983,0.450791,-0.160000
2017-11-01,1.610000,-0.751392,0.480755,-0.160000
2017-11-02,1.610000,-0.743747,0.392007,-0.163000
2017-11-03,1.630000,-0.756692,0.429128,
2017-11-06,1.610000,-0.745508,0.426501,-0.183000
2017-11-07,1.630000,-0.762951,0.421891,-0.193000
2017-11-08,1.650000,-0.765825,0.415631,-0.207000
2017-11-09,1.630000,-0.746025,0.443861,-0.198000
2017-11-10,1.670000,-0.747695,0.470076,-0.179000
2017-11-13,1.700000,-0.740762,0.469806,-0.174000
2017-11-14,1.680000,-0.733112,0.452194,-0.184000
2017-11-15,1.680000,-0.749058,0.451756,-0.189000
2017-11-16,1.720000,-0.737136,0.467195,-0.190000
2017-11-17,1.730000,-0.737763,0.463238,-0.195000
2017-11-20,1.770000,-0.740238,0.455280,-0.196000
2017-11-21,1.770000,-0.739479,0.459299,-0.196000
2017-11-22,1.740000,-0.718181,0.445915,-0.197000
2017-11-23,,-0.715761,0.431904,
2017-11-24,1.750000,-0.711883,0.436576,-0.188000
2017-11-27,1.740000,-0.712890,0.447219,-0.179000
2017-11-28,1.750000,-0.722328,0.449295,-0.175000
2017-11-29,1.780000,-0.705349,0.507046,-0.174000
2017-11-30,1.780000,-0.702145,0.495289,-0.160000
2017-12-01,1.780000,-0.715563,0.419249,-0.160000
2017-12-04,1.800000,-0.721549,0.483890,-0.148000
2017-12-05,1.830000,-0.732621,0.479587,-0.138000
2017-12-06,1.780000,-0.755159,0.470377,-0.143000
2017-12-07,1.800000,-0.767451,0.484264,-0.143000
2017-12-08,1.800000,-0.762304,0.480760,-0.153000
2017-12-11,1.820000,-0.747880,0.438076,-0.154000
2017-12-12,1.830000,-0.743907,0.447517,-0.154000
2017-12-13,1.790000,-0.746918,0.462324,-0.159000
2017-12-14,1.820000,-0.738588,0.429732,-0.159000
2017-12-15,1.840000,-0.738283,0.433409,-0.155000
2017-12-18,1.840000,-0.724026,0.426298,-0.150000
2017-12-19,1.870000,-0.710570,0.446954,-0.151000
2017-12-20,1.870000,-0.691395,0.468438,-0.146000
2017-12-21,1.890000,-0.669911,0.456780,-0.146000
2017-12-22,1.910000,-0.664987,0.438008,-0.147000
2017-12-25,,,,-0.147000
2017-12-26,1.920000,,,-0.145000
2017-12-27,1.890000,-0.673152,0.409816,-0.143000
2017-12-28,1.910000,-0.637618,0.429105,-0.138000
2017-12-29,1.890000,-0.635217,0.424984,-0.140000
2018-01-02,1.920000,-0.618449,0.490649,
2018-01-03,1.940000,-0.625850,0.459924,
2018-01-04,1.960000,-0.609208,0.486352,-0.138000
2018-01-05,1.960000,-0.610466,0.489814,-0.138000
2018-01-08,1.960000,-0.620244,0.493598,
2018-01-09,1.980000,-0.615830,0.524961,-0.139000
2018-01-10,1.980000,-0.615140,0.533245,-0.129000
2018-01-11,1.980000,-0.564662,0.561486,-0.134000
2018-01-12,1.990000,-0.559778,0.596878,-0.134000
2018-01-15,,-0.577806,0.599296,-0.140000
2018-01-16,2.030000,-0.574934,0.589010,-0.140000
2018-01-17,2.050000,-0.570640,0.575026,-0.130000
2018-01-18,2.050000,-0.576272,0.609800,-0.130000
2018-01-19,2.060000,-0.585491,0.588901,-0.136000
2018-01-22,2.080000,-0.591580,0.588227,-0.136000
2018-01-23,2.060000,-0.583326,0.595835,-0.142000
2018-01-24,2.080000,-0.580793,0.626326,-0.137000
2018-01-25,2.080000,-0.545143,0.634584,-0.132000
2018-01-26,2.130000,-0.538704,0.661255,-0.132000
2018-01-29,2.110000,-0.507576,0.670708,-0.128000
2018-01-30,2.130000,-0.517658,0.657898,-0.130000
2018-01-31,2.140000,-0.524732,0.688311,-0.137000
2018-02-01,2.160000,-0.532760,0.705306,-0.128000
2018-02-02,2.150000,-0.521751,0.713303,-0.131000
2018-02-05,2.080000,-0.543226,0.697451,-0.137000
2018-02-06,2.100000,-0.547236,0.648564,-0.142000
2018-02-07,2.150000,-0.544847,0.669180,-0.144000
2018-02-08,2.130000,-0.514603,0.748189,-0.148000
2018-02-09,2.050000,-0.545636,0.733249,-0.149000
2018-02-12,2.090000,-0.559283,0.735602,
2018-02-13,2.100000,-0.562476,0.754752,-0.154000
2018-02-14,2.170000,-0.547918,0.756042,-0.154000
2018-02-15,2.190000,-0.539620,0.756979,-0.159000
2018-02-16,2.210000,-0.555295,0.712355,-0.160000
2018-02-19,,-0.549556,0.722364,-0.151000
2018-02-20,2.250000,-0.556577,0.713917,-0.151000
2018-02-21,2.260000,-0.548484,0.719138,-0.151000
2018-02-22,2.250000,-0.556095,0.726041,-0.151000
2018-02-23,2.250000,-0.570142,0.734473,-0.153000
2018-02-26,2.220000,-0.572590,0.738321,-0.154000
2018-02-27,2.270000,-0.564293,0.763272,-0.162000
2018-02-28,2.250000,-0.572716,0.730496,-0.160000
2018-03-01,2.220000,-0.581706,0.713158,-0.160000
2018-03-02,2.250000,-0.580496,0.719391,-0.155000
2018-03-05,2.240000,-0.580353,0.741995,-0.173000
2018-03-06,2.250000,-0.562285,0.746993,-0.166000
2018-03-07,2.250000,-0.558520,0.743232,-0.162000
2018-03-08,2.250000,-0.567156,0.743906,-0.157000
2018-03-09,2.270000,-0.571542,0.774077,-0.157000
2018-03-12,2.270000,-0.580002,0.777458,-0.153000
2018-03-13,2.260000,-0.589063,0.777313,-0.154000
2018-03-14,2.260000,-0.579348,0.741153,-0.149000
2018-03-15,2.290000,-0.586298,0.749252,-0.145000
2018-03-16,2.310000,-0.591062,0.758013,-0.150000
2018-03-19,2.310000,-0.585488,0.774112,-0.151000
2018-03-20,2.340000,-0.587640,0.823995,-0.156000
2018-03-21,2.310000,-0.586759,0.867808,
2018-03-22,2.290000,-0.614248,0.821029,-0.157000
2018-03-23,2.280000,-0.601729,0.837444,-0.157000
2018-03-26,2.330000,-0.598379,0.838594,-0.158000
2018-03-27,2.260000,-0.607307,0.823215,-0.153000
2018-03-28,2.280000,-0.608321,0.773366,-0.154000
2018-03-29,2.270000,-0.609956,0.769253,-0.140000
2018-03-30,,,,-0.137000
2018-04-02,2.250000,,,-0.135000
2018-04-03,2.280000,-0.601602,0.780666,-0.141000
2018-04-04,2.280000,-0.603233,0.789659,-0.136000
2018-04-05,2.300000,-0.587339,0.816308,-0.133000
2018-04-06,2.270000,-0.590454,0.808176,-0.143000
2018-04-09,2.290000,-0.583682,0.820461,-0.147000
2018-04-10,2.320000,-0.570293,0.836180,-0.154000
2018-04-11,2.320000,-0.571419,0.830401,-0.158000
2018-04-12,2.340000,-0.575512,0.854641,-0.158000
2018-04-13,2.370000,-0.580739,0.849881,-0.159000
2018-04-16,2.390000,-0.579218,0.864227,-0.155000
2018-04-17,2.410000,-0.585320,0.836442,-0.155000
2018-04-18,2.420000,-0.575376,0.796840,-0.150000
2018-04-19,2.440000,-0.556253,0.842581,-0.141000
2018-04-20,2.460000,-0.557012,0.785689,-0.131000
2018-04-23,2.490000,-0.549813,0.792070,-0.132000
2018-04-24,2.480000,-0.545824,0.817439,-0.136000
2018-04-25,2.490000,-0.550529,0.831986,-0.135000
2018-04-26,2.490000,-0.553057,0.831065,-0.131000
2018-04-27,2.490000,-0.571884,0.750556,-0.137000
2018-04-30,2.490000,-0.570984,0.722712,
2018-05-01,2.500000,,0.724112,-0.142000
2018-05-02,2.490000,-0.571719,0.769354,-0.138000
2018-05-03,2.490000,-0.577805,0.709656,
2018-05-04,2.510000,-0.572585,0.725644,
2018-05-07,2.490000,-0.576956,,-0.137000
2018-05-08,2.510000,-0.571515,0.752070,-0.132000
2018-05-09,2.540000,-0.564552,0.772459,-0.133000
2018-05-10,2.540000,-0.579311,0.724966,-0.138000
2018-05-11,2.540000,-0.567963,0.742235,-0.138000
2018-05-14,2.550000,-0.547099,0.760476,-0.139000
2018-05-15,2.580000,-0.537955,0.781218,-0.135000
2018-05-16,2.580000,-0.558199,0.765183,-0.140000
2018-05-17,2.570000,-0.559547,0.803074,-0.140000
2018-05-18,2.550000,-0.564012,0.759031,-0.135000
2018-05-21,2.580000,-0.590929,0.750544,-0.136000
2018-05-22,2.590000,-0.587483,0.773425,-0.141000
2018-05-23,2.530000,-0.604587,0.711666,-0.141000
2018-05-24,2.500000,-0.616252,0.689831,-0.142000
2018-05-25,2.480000,-0.652920,0.652111,-0.143000
2018-05-28,,-0.692574,,-0.144000
2018-05-29,2.320000,-0.706022,0.577948,-0.144000
2018-05-30,2.420000,-0.704693,0.562741,-0.148000
2018-05-31,2.400000,-0.691357,0.555094,-0.144000
2018-06-01,2.470000,-0.636657,0.586267,-0.145000
2018-06-04,2.520000,-0.631840,0.615457,-0.135000
2018-06-05,2.490000,-0.656304,0.623704,-0.131000
2018-06-06,2.520000,-0.622563,0.686608,-0.131000
2018-06-07,2.500000,-0.617963,0.704196,-0.131000
2018-06-08,2.500000,-0.659560,0.704528,-0.127000
2018-06-11,2.520000,-0.623422,0.700948,-0.133000
2018-06-12,2.540000,-0.608352,0.698067,-0.133000
2018-06-13,2.590000,-0.612142,0.689310,-0.133000
2018-06-14,2.590000,-0.633971,0.677280,-0.138000
2018-06-15,2.550000,-0.644298,0.668097,-0.138000
2018-06-18,2.560000,-0.647923,0.674986,-0.140000
2018-06-19,2.540000,-0.661632,0.658403,-0.135000
2018-06-20,2.560000,-0.663004,0.667070,-0.135000
2018-06-21,2.560000,-0.685781,0.680214,-0.136000
2018-06-22,2.560000,-0.692800,0.717752,-0.136000
2018-06-25,2.540000,-0.686241,0.699256,-0.137000
2018-06-26,2.530000,-0.692824,0.694236,-0.137000
2018-06-27,2.520000,-0.687167,0.668749,-0.133000
2018-06-28,2.520000,-0.694650,0.662432,-0.128000
2018-06-29,2.520000,-0.682019,0.686058,-0.129000
2018-07-02,2.570000,-0.696651,0.668289,-0.135000
2018-07-03,2.530000,-0.681320,0.658683,-0.130000
2018-07-04,,-0.671817,0.692948,-0.131000
2018-07-05,2.550000,-0.666035,0.689105,-0.131000
2018-07-06,2.530000,-0.673037,0.710458,-0.132000
2018-07-09,2.570000,-0.656610,0.699745,-0.132000
2018-07-10,2.590000,-0.652414,0.727178,-0.127000
2018-07-11,2.580000,-0.646747,0.728296,-0.133000
2018-07-12,2.600000,-0.655335,0.705964,-0.133000
2018-07-13,2.590000,-0.661856,0.714744,-0.133000
2018-07-16,2.590000,-0.650206,0.733459,
2018-07-17,2.620000,-0.652764,0.722049,-0.135000
2018-07-18,2.600000,-0.652727,0.704694,-0.130000
2018-07-19,2.600000,-0.654734,0.690777,-0.130000
2018-07-20,2.600000,-0.645268,0.701399,-0.127000
2018-07-23,2.640000,-0.631810,0.721948,-0.107000
2018-07-24,2.630000,-0.631890,0.719824,-0.123000
2018-07-25,2.660000,-0.627139,0.724400,-0.126000
2018-07-26,2.690000,-0.631473,0.728967,-0.119000
2018-07-27,2.670000,-0.628392,0.732784,-0.118000
2018-07-30,2.660000,-0.605725,0.758117,-0.119000
2018-07-31,2.670000,-0.593075,0.741889,-0.119000
2018-08-01,2.670000,-0.578958,0.771582,-0.090000
2018-08-02,2.660000,-0.588190,0.767571,-0.105000
2018-08-03,2.630000,-0.614177,0.722434,-0.110000
2018-08-06,2.640000,-0.612370,0.699693,-0.111000
2018-08-07,2.680000,-0.610992,0.710216,-0.112000
2018-08-08,2.680000,-0.613145,0.717422,-0.107000
2018-08-09,2.640000,-0.633136,0.715164,-0.112000
2018-08-10,2.610000,-0.657360,0.678744,-0.117000
2018-08-13,2.610000,-0.660966,0.693979,-0.118000
2018-08-14,2.630000,-0.654749,0.695162,-0.118000
2018-08-15,2.610000,-0.661992,0.672116,-0.118000
2018-08-16,2.630000,-0.658097,0.681309,-0.124000
2018-08-17,2.610000,-0.661478,0.694090,-0.129000
2018-08-20,2.600000,-0.662585,0.689794,-0.127000
2018-08-21,2.610000,-0.643801,0.710942,-0.127000
2018-08-22,2.600000,-0.632492,0.718657,-0.120000
2018-08-23,2.610000,-0.624683,0.720100,-0.123000
2018-08-24,2.630000,-0.616982,0.716633,-0.116000
2018-08-27,2.670000,-0.610231,,-0.116000
2018-08-28,2.670000,-0.604331,0.731458,-0.116000
2018-08-29,2.670000,-0.594459,0.768381,-0.117000
2018-08-30,2.640000,-0.623649,0.745940,-0.114000
2018-08-31,2.620000,-0.626955,0.732923,-0.119000
2018-09-03,,-0.629976,0.727408,-0.110000
2018-09-04,2.660000,-0.610808,0.738352,-0.116000
2018-09-05,2.660000,-0.585346,0.761982,-0.116000
2018-09-06,2.640000,-0.592983,0.730857,-0.116000
2018-09-07,2.710000,-0.582672,0.752381,-0.112000
2018-09-10,2.730000,-0.572209,0.763346,-0.112000
2018-09-11,2.760000,-0.561005,0.793397,-0.112000
2018-09-12,2.740000,-0.572506,0.795024,-0.112000
2018-09-13,2.760000,-0.567998,0.806561,-0.113000
2018-09-14,2.780000,-0.560572,0.816673,-0.113000
2018-09-17,2.780000,-0.551421,0.819940,
2018-09-18,2.810000,-0.548035,0.816736,-0.114000
2018-09-19,2.810000,-0.545319,0.848273,-0.109000
2018-09-20,2.810000,-0.546346,0.841612,-0.104000
2018-09-21,2.810000,-0.557150,0.817573,-0.104000
2018-09-24,2.830000,-0.529010,0.838175,
2018-09-25,2.830000,-0.521129,0.847974,-0.105000
2018-09-26,2.830000,-0.515752,0.825715,-0.110000
2018-09-27,2.830000,-0.517114,0.840755,-0.118000
2018-09-28,2.810000,-0.545143,0.835739,-0.114000
2018-10-01,2.820000,-0.546670,0.830456,-0.115000
2018-10-02,2.820000,-0.570464,0.809970,-0.115000
2018-10-03,2.850000,-0.557297,0.829984,-0.115000
2018-10-04,2.870000,-0.529781,0.886115,-0.110000
2018-10-05,2.880000,-0.530035,0.919657,-0.121000
2018-10-08,,-0.550003,0.901431,
2018-10-09,2.880000,-0.550821,0.901557,-0.116000
2018-10-10,2.880000,-0.534917,0.918893,-0.117000
2018-10-11,2.850000,-0.553996,0.885768,-0.117000
2018-10-12,2.850000,-0.568764,0.847430,-0.117000
2018-10-15,2.850000,-0.583354,0.820466,-0.118000
2018-10-16,2.870000,-0.585277,0.826601,-0.118000
2018-10-17,2.890000,-0.594733,0.798441,-0.120000
2018-10-18,2.870000,-0.606116,0.787247,-0.120000
2018-10-19,2.920000,-0.624762,0.799933,-0.119000
2018-10-22,2.920000,-0.609687,0.764825,-0.114000
2018-10-23,2.890000,-0.619352,0.756254,-0.114000
2018-10-24,2.840000,-0.634111,0.744621,-0.115000
2018-10-25,2.860000,-0.635025,0.738096,-0.119000
2018-10-26,2.810000,-0.648186,0.699492,-0.124000
2018-10-29,2.810000,-0.634420,0.708257,-0.124000
2018-10-30,2.840000,-0.643839,0.719084,-0.125000
2018-10-31,2.870000,-0.629900,0.745387,-0.125000
2018-11-01,2.840000,-0.626645,0.765141,-0.125000
2018-11-02,2.910000,-0.624178,0.798947,-0.130000
2018-11-05,2.910000,-0.621321,0.802340,-0.131000
2018-11-06,2.930000,-0.618209,0.814943,-0.131000
2018-11-07,2.960000,-0.596277,0.818223,-0.126000
2018-11-08,2.980000,-0.598517,0.848360,-0.132000
2018-11-09,2.940000,-0.610609,0.796544,-0.137000
2018-11-12,,-0.620678,0.746338,-0.138000
2018-11-13,2.890000,-0.613001,0.795794,-0.137000
2018-11-14,2.860000,-0.611728,0.787245,-0.143000
2018-11-15,2.860000,-0.637193,0.695026,-0.138000
2018-11-16,2.810000,-0.633106,0.720843,-0.144000
2018-11-19,2.790000,-0.619197,0.685977,-0.145000
2018-11-20,2.790000,-0.630748,0.705508,-0.142000
2018-11-21,2.810000,-0.620691,0.729773,-0.142000
2018-11-22,,-0.615093,0.756218,-0.142000
2018-11-23,2.810000,-0.624758,0.734737,
2018-11-26,2.840000,-0.611624,0.767103,-0.142000
2018-11-27,2.830000,-0.624316,0.764022,-0.142000
2018-11-28,2.810000,-0.620945,0.746039,-0.132000
2018-11-29,2.810000,-0.634603,0.729757,-0.139000
2018-11-30,2.800000,-0.636189,0.746296,-0.135000
2018-12-03,2.830000,-0.634027,0.718538,-0.130000
2018-12-04,2.800000,-0.643520,0.716434,-0.130000
2018-12-05,,-0.644105,0.742724,-0.136000
2018-12-06,2.750000,-0.659398,0.707021,-0.151000
2018-12-07,2.720000,-0.634880,0.721566,-0.141000
2018-12-10,2.720000,-0.610907,0.646587,-0.147000
2018-12-11,2.780000,-0.634657,0.677977,-0.142000
2018-12-12,2.770000,-0.617857,0.716588,-0.142000
2018-12-13,2.750000,-0.628494,0.734383,-0.147000
2018-12-14,2.730000,-0.644176,0.699293,-0.153000
2018-12-17,2.700000,-0.645967,0.728672,-0.157000
2018-12-18,2.650000,-0.648218,0.747245,-0.157000
2018-12-19,2.630000,-0.641047,0.717544,-0.151000
2018-12-20,2.670000,-0.641136,0.713296,-0.146000
2018-12-21,2.630000,-0.650338,0.754981,-0.143000
2018-12-24,2.550000,,0.709692,
2018-12-25,,,,-0.147000
2018-12-26,2.610000,,,-0.124000
2018-12-27,2.560000,-0.657430,0.748315,-0.124000
2018-12-28,2.520000,-0.658248,0.728461,-0.139000
2018-12-31,2.480000,,0.730239,
2019-01-02,2.500000,-0.669686,0.702493,
2019-01-03,2.390000,-0.655076,0.681727,
2019-01-04,2.500000,-0.634953,0.735707,-0.176000
2019-01-07,2.530000,-0.621071,0.729938,-0.166000
2019-01-08,2.580000,-0.610184,0.738072,-0.147000
2019-01-09,2.560000,-0.608295,0.719814,-0.147000
2019-01-10,2.560000,-0.618852,0.748881,-0.148000
2019-01-11,2.550000,-0.619410,0.782744,-0.153000
2019-01-14,2.530000,-0.622626,0.789715,
2019-01-15,2.530000,-0.633603,0.778258,-0.153000
2019-01-16,2.550000,-0.623070,0.806625,-0.164000
2019-01-17,2.560000,-0.614323,0.806695,-0.169000
2019-01-18,2.620000,-0.613590,0.800210,-0.170000
2019-01-21,,-0.607363,0.782961,-0.167000
2019-01-22,2.580000,-0.610598,0.782897,-0.167000
2019-01-23,2.580000,-0.607917,0.791528,-0.168000
2019-01-24,2.560000,-0.602339,0.758222,-0.162000
2019-01-25,2.600000,-0.601070,0.790465,-0.168000
2019-01-28,2.600000,-0.595224,0.763234,-0.164000
2019-01-29,2.560000,-0.586194,0.763904,-0.159000
2019-01-30,2.520000,-0.578127,0.766207,-0.159000
2019-01-31,2.450000,-0.582182,0.744475,-0.169000
2019-02-01,2.520000,-0.592186,0.750665,-0.179000
2019-02-04,2.530000,-0.584167,0.770498,-0.171000
2019-02-05,2.530000,-0.579373,0.731593,-0.166000
2019-02-06,2.520000,-0.562982,0.721766,-0.161000
2019-02-07,2.480000,-0.582174,0.697874,-0.156000
2019-02-08,2.450000,-0.585541,0.686136,-0.166000
2019-02-11,2.480000,-0.573459,0.702295,
2019-02-12,2.500000,-0.569906,0.715185,-0.163000
2019-02-13,2.530000,-0.561278,0.718206,-0.168000
2019-02-14,2.500000,-0.568741,0.703810,-0.168000
2019-02-15,2.520000,-0.565812,0.706673,-0.169000
2019-02-18,,-0.569043,0.710345,-0.176000
2019-02-19,2.500000,-0.578161,0.720929,-0.183000
2019-02-20,2.500000,-0.577147,0.724058,-0.182000
2019-02-21,2.530000,-0.561816,0.740837,-0.182000
2019-02-22,2.480000,-0.572665,0.724332,-0.178000
2019-02-25,2.510000,-0.559698,0.739470,-0.174000
2019-02-26,2.480000,-0.559026,0.772566,-0.169000
2019-02-27,2.500000,-0.547518,0.825930,-0.164000
2019-02-28,2.520000,-0.537564,0.805839,-0.154000
2019-03-01,2.550000,-0.528155,0.781928,-0.150000
2019-03-04,2.550000,-0.529399,0.765002,-0.146000
2019-03-05,2.550000,-0.535233,0.787845,-0.141000
2019-03-06,2.520000,-0.539727,0.735364,-0.146000
2019-03-07,2.470000,-0.565800,0.703309,-0.147000
2019-03-08,2.450000,-0.557602,0.732972,-0.147000
2019-03-11,2.470000,-0.559323,0.715537,-0.147000
2019-03-12,2.450000,-0.561621,0.711532,-0.153000
2019-03-13,2.450000,-0.561621,0.737144,-0.158000
2019-03-14,2.460000,-0.558762,0.756561,-0.163000
2019-03-15,2.430000,-0.552809,0.746023,-0.165000
2019-03-18,2.450000,-0.548261,0.731558,-0.161000
2019-03-19,2.460000,-0.540350,0.737065,-0.161000
2019-03-20,2.400000,-0.541418,0.714013,-0.162000
2019-03-21,2.410000,-0.556668,0.666967,
2019-03-22,2.310000,-0.579774,0.631440,-0.178000
2019-03-25,2.260000,-0.581035,0.617028,-0.182000
2019-03-26,2.240000,-0.574410,0.639175,-0.169000
2019-03-27,2.220000,-0.633636,0.643798,-0.170000
2019-03-28,2.230000,-0.608812,0.642257,-0.178000
2019-03-29,2.270000,-0.620109,0.621261,-0.183000
2019-04-01,2.330000,-0.613949,0.645813,-0.174000
2019-04-02,2.300000,-0.621512,0.614883,-0.160000
2019-04-03,2.330000,-0.601963,0.671364,-0.160000
2019-04-04,2.330000,-0.600227,0.684624,-0.156000
2019-04-05,2.350000,-0.593116,0.705836,-0.156000
2019-04-08,2.360000,-0.593265,0.688914,-0.157000
2019-04-09,2.350000,-0.590274,0.686554,-0.163000
2019-04-10,2.310000,-0.607604,0.677407,-0.168000
2019-04-11,2.350000,-0.604247,0.719400,-0.168000
2019-04-12,2.400000,-0.580579,0.769508,-0.169000
2019-04-15,2.400000,-0.577067,0.769752,-0.165000
2019-04-16,2.410000,-0.584204,0.774474,-0.155000
2019-04-17,2.400000,-0.583955,0.766017,-0.150000
2019-04-18,2.380000,-0.587866,0.736988,-0.156000
2019-04-19,,,,-0.151000
2019-04-22,2.380000,,,-0.152000
2019-04-23,2.360000,-0.590413,0.763360,-0.148000
2019-04-24,2.320000,-0.604142,0.723143,-0.152000
2019-04-25,2.330000,-0.608297,0.711257,-0.147000
2019-04-26,2.280000,-0.610013,0.700152,-0.153000
2019-04-29,2.300000,-0.596424,0.708766,
2019-04-30,2.270000,-0.593787,0.732465,
2019-05-01,2.310000,,0.712647,
2019-05-02,2.350000,-0.600087,0.742871,
2019-05-03,2.330000,-0.602884,0.773537,
2019-05-06,2.310000,-0.600593,,
2019-05-07,2.280000,-0.617176,0.734272,-0.156000
2019-05-08,2.300000,-0.630141,0.716801,-0.156000
2019-05-09,2.260000,-0.642199,0.709190,-0.158000
2019-05-10,2.260000,-0.628422,0.708200,-0.158000
2019-05-13,2.180000,-0.637216,0.690209,-0.159000
2019-05-14,2.200000,-0.649119,0.689746,-0.159000
2019-05-15,2.160000,-0.667352,0.690342,-0.160000
2019-05-16,2.200000,-0.646099,0.694892,-0.166000
2019-05-17,2.200000,-0.643547,0.678972,-0.164000
2019-05-20,2.210000,-0.641519,0.701541,-0.154000
2019-05-21,2.260000,-0.632542,0.729615,-0.154000
2019-05-22,2.230000,-0.630032,0.682300,-0.152000
2019-05-23,2.120000,-0.644911,0.632308,-0.153000
2019-05-24,2.160000,-0.641824,0.612760,-0.155000
2019-05-27,,-0.652612,,-0.156000
2019-05-28,2.120000,-0.653872,0.585297,-0.162000
2019-05-29,2.090000,-0.658963,0.578447,-0.173000
2019-05-30,2.060000,-0.658149,0.585650,-0.169000
2019-05-31,1.950000,-0.686949,0.577349,-0.179000
2019-06-03,1.820000,-0.667744,0.545657,-0.180000
2019-06-04,1.880000,-0.663621,0.572455,-0.186000
2019-06-05,1.830000,-0.678967,0.545521,-0.221000
2019-06-06,1.880000,-0.655633,0.520821,-0.207000
2019-06-07,1.850000,-0.675356,0.499186,-0.197000
2019-06-10,1.900000,-0.667722,0.520096,-0.199000
2019-06-11,1.930000,-0.672640,0.549400,-0.194000
2019-06-12,1.880000,-0.676800,0.584435,-0.195000
2019-06-13,1.830000,-0.677185,0.562641,-0.200000
2019-06-14,1.840000,-0.690951,0.573778,-0.206000
2019-06-17,1.860000,-0.686197,0.579769,-0.196000
2019-06-18,1.860000,-0.751328,0.538348,-0.203000
2019-06-19,1.740000,-0.732585,0.585008,-0.214000
2019-06-20,1.720000,-0.750226,0.543118,-0.235000
2019-06-21,1.770000,-0.730615,0.583347,-0.239000
2019-06-24,1.720000,-0.734423,0.549387,-0.232000
2019-06-25,1.710000,-0.741831,0.542021,-0.228000
2019-06-26,1.770000,-0.739139,0.562183,-0.217000
2019-06-27,1.740000,-0.732748,0.570575,-0.213000
2019-06-28,1.750000,-0.745418,0.590312,-0.222000
2019-07-01,1.780000,-0.754736,0.563658,-0.224000
2019-07-02,1.770000,-0.765964,0.492462,-0.220000
2019-07-03,1.770000,-0.759447,0.460984,-0.225000
